episode,score,q_value,men_len
763,200.0,20.32501915361881,1000
764,200.0,20.402226020908355,1000
765,183.0,20.545723063135146,1000
766,81.0,20.42875457639694,1000
767,40.0,20.1646052069664,1000
768,67.0,19.92993376955986,1000
769,50.0,19.933708335494995,1000
770,23.0,20.021970271396636,1000
771,95.0,20.152285234212876,1000
772,141.0,20.559894393706323,1000
773,45.0,20.193515748143195,1000
774,79.0,19.897616362047195,1000
775,107.0,19.395727073812484,1000
776,89.0,19.464949436736106,1000
777,104.0,19.08077713263035,1000
778,27.0,19.16530669283867,1000
779,63.0,19.020042052197457,1000
780,62.0,18.970181249594688,1000
781,120.0,19.26714463801384,1000
782,181.0,19.11562774105072,1000
783,110.0,19.28730213854313,1000
784,200.0,19.371634884881974,1000
785,112.0,19.248344170093535,1000
786,116.0,19.32545829012394,1000
787,200.0,18.843000096058844,1000
788,98.0,18.746917122030258,1000
789,162.0,19.01930324745178,1000
790,24.0,19.12276341524124,1000
791,18.0,19.30825533077717,1000
792,77.0,19.319018743085863,1000
793,49.0,19.3828167491436,1000
794,200.0,19.363477316188813,1000
795,83.0,19.01674692182541,1000
796,20.0,18.968402544379234,1000
797,84.0,18.93195982735157,1000
798,37.0,18.999164535570145,1000
799,76.0,19.23035058641434,1000
800,129.0,19.281281386065483,1000
801,200.0,19.27412356979847,1000
802,200.0,19.567344220614434,1000
803,72.0,19.464051777553557,1000
804,152.0,19.321452514600754,1000
805,12.0,19.26949072277546,1000
806,156.0,19.14614518079758,1000
807,141.0,18.98608349635601,1000
808,200.0,19.030030390071868,1000
809,200.0,18.988861436915396,1000
810,200.0,19.191960355997086,1000
811,200.0,19.091865591096877,1000
812,108.0,19.199378745150565,1000
813,20.0,19.340004740524293,1000
814,122.0,19.286174540543556,1000
815,12.0,19.58812218210697,1000
816,93.0,19.271924633264543,1000
817,105.0,19.047375372600555,1000
